,cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
482,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2006,12.0,Defunciones
483,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2007,12.0,Defunciones
484,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2008,16.0,Defunciones
485,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2009,5.0,Defunciones
486,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2010,8.0,Defunciones
487,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2011,10.0,Defunciones
488,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2012,11.0,Defunciones
489,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2013,16.0,Defunciones
490,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2014,4.0,Defunciones
491,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2015,7.0,Defunciones
492,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2016,11.0,Defunciones
493,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2017,11.0,Defunciones
494,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2018,11.0,Defunciones
495,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2019,10.0,Defunciones
496,11,Guanajuato,1,Abasolo,1002000036,Defunciones de menores de un año mujeres,2020,4.0,Defunciones
497,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,1994,0.0,Defunciones
498,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,1995,0.0,Defunciones
499,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,1996,0.0,Defunciones
500,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,1997,0.0,Defunciones
501,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,1998,0.0,Defunciones
502,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,1999,0.0,Defunciones
503,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2000,0.0,Defunciones
504,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2001,0.0,Defunciones
505,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2002,0.0,Defunciones
506,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2003,0.0,Defunciones
507,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2004,0.0,Defunciones
508,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2005,0.0,Defunciones
509,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2006,0.0,Defunciones
510,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2007,0.0,Defunciones
511,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2008,0.0,Defunciones
512,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2009,0.0,Defunciones
513,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2010,0.0,Defunciones
514,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2011,0.0,Defunciones
515,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2012,0.0,Defunciones
516,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2013,0.0,Defunciones
517,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2014,0.0,Defunciones
518,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2015,0.0,Defunciones
519,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2016,0.0,Defunciones
520,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2017,0.0,Defunciones
521,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2018,1.0,Defunciones
522,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2019,0.0,Defunciones
523,11,Guanajuato,1,Abasolo,1002000037,Defunciones de menores de un año de sexo no especificado,2020,0.0,Defunciones
524,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,1994,646.0,Defunciones
525,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,1995,645.0,Defunciones
526,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,1996,630.0,Defunciones
527,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,1997,654.0,Defunciones
528,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,1998,642.0,Defunciones
529,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,1999,622.0,Defunciones
530,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2000,695.0,Defunciones
531,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2001,653.0,Defunciones
532,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2002,601.0,Defunciones
533,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2003,629.0,Defunciones
534,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2004,656.0,Defunciones
535,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2005,725.0,Defunciones
536,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2006,691.0,Defunciones
537,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2007,725.0,Defunciones
