,cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,year,unidad_medida,valor
4373,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,1999,Nacimientos,139.0
4374,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2000,Nacimientos,125.0
4375,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2001,Nacimientos,137.0
4376,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2002,Nacimientos,114.0
4377,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2003,Nacimientos,106.0
4378,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2004,Nacimientos,96.0
4379,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2005,Nacimientos,125.0
4380,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2006,Nacimientos,110.0
4381,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2007,Nacimientos,120.0
4382,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2008,Nacimientos,113.0
4383,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2009,Nacimientos,130.0
4384,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2010,Nacimientos,128.0
4385,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2011,Nacimientos,130.0
4386,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2012,Nacimientos,119.0
4387,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2013,Nacimientos,122.0
4388,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2014,Nacimientos,72.0
4389,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2015,Nacimientos,60.0
4390,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2016,Nacimientos,112.0
4391,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2017,Nacimientos,109.0
4392,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2018,Nacimientos,92.0
4393,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2019,Nacimientos,112.0
4394,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2020,Nacimientos,79.0
4395,11,Guanajuato,38,Tarandacuao,1002000028,Nacimientos mujeres,2021,Nacimientos,111.0
4396,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,1994,Nacimientos,0.0
4397,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,1995,Nacimientos,0.0
4398,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,1996,Nacimientos,0.0
4399,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,1997,Nacimientos,0.0
4400,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,1998,Nacimientos,0.0
4401,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,1999,Nacimientos,0.0
4402,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2000,Nacimientos,0.0
4403,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2001,Nacimientos,0.0
4404,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2002,Nacimientos,0.0
4405,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2003,Nacimientos,0.0
4406,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2004,Nacimientos,0.0
4407,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2005,Nacimientos,0.0
4408,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2006,Nacimientos,0.0
4409,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2007,Nacimientos,0.0
4410,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2008,Nacimientos,0.0
4411,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2009,Nacimientos,1.0
4412,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2010,Nacimientos,0.0
4413,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2011,Nacimientos,0.0
4414,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2012,Nacimientos,0.0
4415,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2013,Nacimientos,0.0
4416,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2014,Nacimientos,0.0
4417,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2015,Nacimientos,0.0
4418,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2016,Nacimientos,0.0
4419,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2017,Nacimientos,0.0
4420,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2018,Nacimientos,0.0
4421,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2019,Nacimientos,0.0
4422,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2020,Nacimientos,0.0
4423,11,Guanajuato,38,Tarandacuao,1002000029,Nacimientos de sexo no especificado,2021,Nacimientos,0.0
4424,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,1994,Nacimientos,1228.0
4425,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,1995,Nacimientos,1113.0
4426,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,1996,Nacimientos,989.0
4427,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,1997,Nacimientos,1098.0
4428,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,1998,Nacimientos,1069.0
4429,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,1999,Nacimientos,981.0
4430,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2000,Nacimientos,891.0
4431,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2001,Nacimientos,863.0
4432,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2002,Nacimientos,840.0
4433,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2003,Nacimientos,909.0
4434,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2004,Nacimientos,809.0
4435,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2005,Nacimientos,441.0
4436,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2006,Nacimientos,390.0
4437,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2007,Nacimientos,417.0
4438,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2008,Nacimientos,439.0
4439,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2009,Nacimientos,682.0
4440,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2010,Nacimientos,791.0
4441,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2011,Nacimientos,711.0
4442,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2012,Nacimientos,708.0
4443,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2013,Nacimientos,475.0
4444,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2014,Nacimientos,227.0
4445,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2015,Nacimientos,236.0
4446,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2016,Nacimientos,622.0
4447,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2017,Nacimientos,593.0
4448,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2018,Nacimientos,610.0
4449,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2019,Nacimientos,574.0
4450,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2020,Nacimientos,492.0
4451,11,Guanajuato,39,Tarimoro,1002000026,Nacimientos,2021,Nacimientos,550.0
4452,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,1994,Nacimientos,621.0
4453,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,1995,Nacimientos,569.0
4454,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,1996,Nacimientos,501.0
4455,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,1997,Nacimientos,543.0
4456,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,1998,Nacimientos,528.0
4457,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,1999,Nacimientos,489.0
4458,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2000,Nacimientos,452.0
4459,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2001,Nacimientos,446.0
4460,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2002,Nacimientos,408.0
4461,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2003,Nacimientos,433.0
4462,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2004,Nacimientos,412.0
4463,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2005,Nacimientos,226.0
4464,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2006,Nacimientos,204.0
4465,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2007,Nacimientos,209.0
4466,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2008,Nacimientos,238.0
4467,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2009,Nacimientos,334.0
4468,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2010,Nacimientos,405.0
4469,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2011,Nacimientos,364.0
4470,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2012,Nacimientos,360.0
4471,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2013,Nacimientos,228.0
4472,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2014,Nacimientos,121.0
4473,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2015,Nacimientos,110.0
4474,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2016,Nacimientos,323.0
4475,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2017,Nacimientos,293.0
4476,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2018,Nacimientos,314.0
4477,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2019,Nacimientos,289.0
4478,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2020,Nacimientos,251.0
4479,11,Guanajuato,39,Tarimoro,1002000027,Nacimientos hombres,2021,Nacimientos,265.0
4480,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,1994,Nacimientos,607.0
4481,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,1995,Nacimientos,543.0
4482,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,1996,Nacimientos,487.0
4483,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,1997,Nacimientos,554.0
4484,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,1998,Nacimientos,541.0
4485,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,1999,Nacimientos,492.0
4486,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2000,Nacimientos,439.0
4487,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2001,Nacimientos,417.0
4488,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2002,Nacimientos,432.0
4489,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2003,Nacimientos,476.0
4490,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2004,Nacimientos,397.0
4491,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2005,Nacimientos,215.0
4492,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2006,Nacimientos,186.0
4493,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2007,Nacimientos,207.0
4494,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2008,Nacimientos,201.0
4495,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2009,Nacimientos,347.0
4496,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2010,Nacimientos,386.0
4497,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2011,Nacimientos,347.0
4498,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2012,Nacimientos,348.0
4499,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2013,Nacimientos,246.0
4500,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2014,Nacimientos,106.0
4501,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2015,Nacimientos,126.0
4502,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2016,Nacimientos,299.0
4503,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2017,Nacimientos,300.0
4504,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2018,Nacimientos,296.0
4505,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2019,Nacimientos,284.0
4506,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2020,Nacimientos,241.0
4507,11,Guanajuato,39,Tarimoro,1002000028,Nacimientos mujeres,2021,Nacimientos,285.0
4508,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,1994,Nacimientos,0.0
4509,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,1995,Nacimientos,1.0
4510,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,1996,Nacimientos,1.0
4511,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,1997,Nacimientos,1.0
4512,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,1998,Nacimientos,0.0
4513,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,1999,Nacimientos,0.0
4514,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2000,Nacimientos,0.0
4515,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2001,Nacimientos,0.0
4516,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2002,Nacimientos,0.0
4517,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2003,Nacimientos,0.0
4518,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2004,Nacimientos,0.0
4519,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2005,Nacimientos,0.0
4520,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2006,Nacimientos,0.0
4521,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2007,Nacimientos,1.0
4522,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2008,Nacimientos,0.0
4523,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2009,Nacimientos,1.0
4524,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2010,Nacimientos,0.0
4525,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2011,Nacimientos,0.0
4526,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2012,Nacimientos,0.0
4527,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2013,Nacimientos,1.0
4528,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2014,Nacimientos,0.0
4529,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2015,Nacimientos,0.0
4530,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2016,Nacimientos,0.0
4531,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2017,Nacimientos,0.0
4532,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2018,Nacimientos,0.0
4533,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2019,Nacimientos,1.0
4534,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2020,Nacimientos,0.0
4535,11,Guanajuato,39,Tarimoro,1002000029,Nacimientos de sexo no especificado,2021,Nacimientos,0.0
4536,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,1994,Nacimientos,507.0
4537,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,1995,Nacimientos,509.0
4538,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,1996,Nacimientos,488.0
4539,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,1997,Nacimientos,430.0
4540,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,1998,Nacimientos,512.0
4541,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,1999,Nacimientos,478.0
4542,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2000,Nacimientos,404.0
4543,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2001,Nacimientos,517.0
4544,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2002,Nacimientos,490.0
4545,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2003,Nacimientos,473.0
4546,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2004,Nacimientos,519.0
4547,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2005,Nacimientos,510.0
4548,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2006,Nacimientos,383.0
4549,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2007,Nacimientos,424.0
4550,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2008,Nacimientos,384.0
4551,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2009,Nacimientos,354.0
4552,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2010,Nacimientos,467.0
4553,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2011,Nacimientos,415.0
4554,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2012,Nacimientos,439.0
4555,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2013,Nacimientos,166.0
4556,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2014,Nacimientos,80.0
4557,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2015,Nacimientos,43.0
4558,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2016,Nacimientos,458.0
4559,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2017,Nacimientos,426.0
4560,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2018,Nacimientos,411.0
4561,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2019,Nacimientos,410.0
4562,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2020,Nacimientos,375.0
4563,11,Guanajuato,40,Tierra Blanca,1002000026,Nacimientos,2021,Nacimientos,375.0
4564,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,1994,Nacimientos,257.0
4565,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,1995,Nacimientos,263.0
4566,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,1996,Nacimientos,235.0
4567,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,1997,Nacimientos,215.0
4568,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,1998,Nacimientos,238.0
4569,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,1999,Nacimientos,217.0
4570,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2000,Nacimientos,188.0
4571,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2001,Nacimientos,254.0
4572,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2002,Nacimientos,236.0
4573,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2003,Nacimientos,241.0
4574,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2004,Nacimientos,258.0
4575,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2005,Nacimientos,252.0
4576,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2006,Nacimientos,180.0
4577,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2007,Nacimientos,205.0
4578,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2008,Nacimientos,193.0
4579,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2009,Nacimientos,178.0
4580,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2010,Nacimientos,243.0
4581,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2011,Nacimientos,207.0
4582,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2012,Nacimientos,206.0
4583,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2013,Nacimientos,94.0
4584,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2014,Nacimientos,42.0
4585,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2015,Nacimientos,23.0
4586,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2016,Nacimientos,231.0
4587,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2017,Nacimientos,220.0
4588,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2018,Nacimientos,228.0
4589,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2019,Nacimientos,202.0
4590,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2020,Nacimientos,194.0
4591,11,Guanajuato,40,Tierra Blanca,1002000027,Nacimientos hombres,2021,Nacimientos,192.0
4592,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,1994,Nacimientos,250.0
4593,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,1995,Nacimientos,246.0
4594,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,1996,Nacimientos,253.0
4595,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,1997,Nacimientos,215.0
4596,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,1998,Nacimientos,274.0
4597,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,1999,Nacimientos,261.0
4598,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2000,Nacimientos,216.0
4599,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2001,Nacimientos,263.0
4600,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2002,Nacimientos,254.0
4601,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2003,Nacimientos,232.0
4602,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2004,Nacimientos,261.0
4603,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2005,Nacimientos,258.0
4604,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2006,Nacimientos,203.0
4605,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2007,Nacimientos,219.0
4606,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2008,Nacimientos,191.0
4607,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2009,Nacimientos,176.0
4608,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2010,Nacimientos,224.0
4609,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2011,Nacimientos,208.0
4610,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2012,Nacimientos,233.0
4611,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2013,Nacimientos,72.0
4612,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2014,Nacimientos,38.0
4613,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2015,Nacimientos,20.0
4614,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2016,Nacimientos,227.0
4615,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2017,Nacimientos,206.0
4616,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2018,Nacimientos,183.0
4617,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2019,Nacimientos,208.0
4618,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2020,Nacimientos,181.0
4619,11,Guanajuato,40,Tierra Blanca,1002000028,Nacimientos mujeres,2021,Nacimientos,183.0
4620,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,1994,Nacimientos,0.0
4621,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,1995,Nacimientos,0.0
4622,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,1996,Nacimientos,0.0
4623,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,1997,Nacimientos,0.0
4624,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,1998,Nacimientos,0.0
4625,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,1999,Nacimientos,0.0
4626,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2000,Nacimientos,0.0
4627,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2001,Nacimientos,0.0
4628,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2002,Nacimientos,0.0
4629,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2003,Nacimientos,0.0
4630,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2004,Nacimientos,0.0
4631,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2005,Nacimientos,0.0
4632,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2006,Nacimientos,0.0
4633,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2007,Nacimientos,0.0
4634,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2008,Nacimientos,0.0
4635,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2009,Nacimientos,0.0
4636,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2010,Nacimientos,0.0
4637,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2011,Nacimientos,0.0
4638,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2012,Nacimientos,0.0
4639,11,Guanajuato,40,Tierra Blanca,1002000029,Nacimientos de sexo no especificado,2013,Nacimientos,0.0
